Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,LLOC_NAIX_REGIO,Poblacio,REF_Poblacio
1998,01,08,49,6,0,8620
1998,01,08,49,7,0,8620
1998,01,08,50,1,15,15525
1998,01,08,50,2,88,15525
1998,01,08,50,3,0,15525
1998,01,08,50,4,0,15525
1998,01,08,50,5,66,15525
1998,01,08,50,6,0,15525
1998,01,08,50,7,0,15525
1998,01,08,51,1,15,12701
1998,01,08,51,2,81,12701
1998,01,08,51,3,0,12701
1998,01,08,51,4,0,12701
1998,01,08,51,5,81,12701
1998,01,08,51,6,0,12701
1998,01,08,51,7,0,12701
1998,01,08,52,1,13,27611
1998,01,08,52,2,79,27611
1998,01,08,52,3,0,27611
1998,01,08,52,4,0,27611
1998,01,08,52,5,129,27611
1998,01,08,52,6,0,27611
1998,01,08,52,7,0,27611
1998,01,08,53,1,30,7714
1998,01,08,53,2,13,7714
1998,01,08,53,3,0,7714
1998,01,08,53,4,0,7714
1998,01,08,53,5,50,7714
1998,01,08,53,6,0,7714
1998,01,08,53,7,0,7714
1998,01,08,54,1,5,2380
1998,01,08,54,2,11,2380
1998,01,08,54,3,0,2380
1998,01,08,54,4,0,2380
1998,01,08,54,5,14,2380
1998,01,08,54,6,0,2380
1998,01,08,54,7,0,2380
1998,01,08,55,1,21,9761
1998,01,08,55,2,0,9761
1998,01,08,55,3,0,9761
1998,01,08,55,4,0,9761
1998,01,08,55,5,74,9761
1998,01,08,55,6,0,9761
1998,01,08,55,7,0,9761
1998,01,08,56,1,0,779
1998,01,08,56,2,0,779
1998,01,08,56,3,0,779
1998,01,08,56,4,0,779
1998,01,08,56,5,4,779
1998,01,08,56,6,0,779
1998,01,08,56,7,0,779
1998,01,09,57,1,147,7839
1998,01,09,57,2,40,7839
1998,01,09,57,3,0,7839
1998,01,09,57,4,0,7839
1998,01,09,57,5,19,7839
1998,01,09,57,6,0,7839
1998,01,09,57,7,0,7839
1998,01,09,58,1,0,2328
1998,01,09,58,2,0,2328
1998,01,09,58,3,0,2328
1998,01,09,58,4,0,2328
1998,01,09,58,5,6,2328
1998,01,09,58,6,0,2328
1998,01,09,58,7,0,2328
1998,01,09,59,1,11,10056
1998,01,09,59,2,13,10056
1998,01,09,59,3,0,10056
1998,01,09,59,4,0,10056
1998,01,09,59,5,69,10056
1998,01,09,59,6,0,10056
1998,01,09,59,7,0,10056
1998,01,09,60,1,38,51507
1998,01,09,60,2,355,51507
1998,01,09,60,3,0,51507
1998,01,09,60,4,0,51507
1998,01,09,60,5,199,51507
1998,01,09,60,6,0,51507
1998,01,09,60,7,0,51507
1998,01,09,61,1,38,27679
1998,01,09,61,2,346,27679
1998,01,09,61,3,0,27679
1998,01,09,61,4,12,27679
1998,01,09,61,5,122,27679
1998,01,09,61,6,0,27679
1998,01,09,61,7,0,27679
1998,01,09,62,1,7,13585
1998,01,09,62,2,87,13585
1998,01,09,62,3,0,13585
1998,01,09,62,4,0,13585
1998,01,09,62,5,66,13585
1998,01,09,62,6,0,13585
1998,01,09,62,7,0,13585
1998,01,09,63,1,20,21028
1998,01,09,63,2,219,21028
1998,01,09,63,3,0,21028
1998,01,09,63,4,5,21028
1998,01,09,63,5,102,21028
1998,01,09,63,6,0,21028
1998,01,09,63,7,0,21028
1998,01,10,64,1,71,36427
1998,01,10,64,2,559,36427
1998,01,10,64,3,0,36427
1998,01,10,64,4,17,36427
1998,01,10,64,5,175,36427
1998,01,10,64,6,0,36427
1998,01,10,64,7,0,36427
1998,01,10,65,1,34,23035
1998,01,10,65,2,294,23035
1998,01,10,65,3,0,23035
1998,01,10,65,4,0,23035
1998,01,10,65,5,172,23035
1998,01,10,65,6,0,23035
1998,01,10,65,7,0,23035
1998,01,10,66,1,75,12216
1998,01,10,66,2,238,12216
1998,01,10,66,3,5,12216
1998,01,10,66,4,12,12216
1998,01,10,66,5,66,12216
1998,01,10,66,6,0,12216
1998,01,10,66,7,0,12216
1998,01,10,67,1,34,6323
1998,01,10,67,2,163,6323
1998,01,10,67,3,18,6323
1998,01,10,67,4,32,6323
1998,01,10,67,5,148,6323
1998,01,10,67,6,0,6323
1998,01,10,67,7,5,6323
1998,01,10,68,1,80,23869
1998,01,10,68,2,149,23869
1998,01,10,68,3,0,23869
1998,01,10,68,4,19,23869
1998,01,10,68,5,133,23869
1998,01,10,68,6,0,23869
1998,01,10,68,7,0,23869
1998,01,10,69,1,8,4090
1998,01,10,69,2,0,4090
1998,01,10,69,3,0,4090
1998,01,10,69,4,0,4090
1998,01,10,69,5,18,4090
1998,01,10,69,6,0,4090
1998,01,10,69,7,0,4090
1998,01,10,70,1,56,21463
1998,01,10,70,2,107,21463
1998,01,10,70,3,0,21463
1998,01,10,70,4,0,21463
1998,01,10,70,5,104,21463
1998,01,10,70,6,0,21463
1998,01,10,70,7,0,21463
1998,01,10,71,1,96,17019
1998,01,10,71,2,87,17019
1998,01,10,71,3,0,17019
1998,01,10,71,4,5,17019
1998,01,10,71,5,58,17019
1998,01,10,71,6,0,17019
1998,01,10,71,7,0,17019
1998,01,10,72,1,0,27354
1998,01,10,72,2,146,27354
1998,01,10,72,3,0,27354
1998,01,10,72,4,7,27354
1998,01,10,72,5,87,27354
1998,01,10,72,6,0,27354
1998,01,10,72,7,0,27354
1998,01,10,73,1,31,31843
1998,01,10,73,2,113,31843
1998,01,10,73,3,0,31843
1998,01,10,73,4,6,31843
1998,01,10,73,5,171,31843
1998,01,10,73,6,0,31843
1998,01,10,73,7,0,31843
1999,01,01,01,1,1288,34910
1999,01,01,01,2,1144,34910
1999,01,01,01,3,5,34910
1999,01,01,01,4,2298,34910
1999,01,01,01,5,459,34910
1999,01,01,01,6,0,34910
1999,01,01,01,7,0,34910
1999,01,01,02,1,371,14233
1999,01,01,02,2,484,14233
1999,01,01,02,3,29,14233
1999,01,01,02,4,316,14233
1999,01,01,02,5,380,14233
1999,01,01,02,6,0,14233
1999,01,01,02,7,0,14233
1999,01,01,03,1,240,14747
1999,01,01,03,2,273,14747
1999,01,01,03,3,0,14747
1999,01,01,03,4,47,14747
1999,01,01,03,5,101,14747
1999,01,01,03,6,0,14747
1999,01,01,03,7,0,14747
1999,01,01,04,1,685,19470
1999,01,01,04,2,748,19470
1999,01,01,04,3,5,19470
1999,01,01,04,4,244,19470
1999,01,01,04,5,390,19470
1999,01,01,04,6,0,19470
1999,01,01,04,7,0,19470
1999,01,02,05,1,35,27967
1999,01,02,05,2,566,27967
1999,01,02,05,3,0,27967
1999,01,02,05,4,22,27967
1999,01,02,05,5,273,27967
1999,01,02,05,6,0,27967
1999,01,02,05,7,5,27967
1999,01,02,06,1,101,48438
1999,01,02,06,2,1036,48438
1999,01,02,06,3,0,48438
1999,01,02,06,4,17,48438
1999,01,02,06,5,411,48438
1999,01,02,06,6,0,48438
1999,01,02,06,7,0,48438
1999,01,02,07,1,76,38880
1999,01,02,07,2,790,38880
1999,01,02,07,3,5,38880
1999,01,02,07,4,42,38880
1999,01,02,07,5,555,38880
1999,01,02,07,6,0,38880
1999,01,02,07,7,0,38880
1999,01,02,08,1,61,38805
1999,01,02,08,2,955,38805
1999,01,02,08,3,6,38805
1999,01,02,08,4,246,38805
1999,01,02,08,5,528,38805
1999,01,02,08,6,0,38805
1999,01,02,08,7,0,38805
1999,01,02,09,1,89,54274
1999,01,02,09,2,1117,54274
1999,01,02,09,3,0,54274
1999,01,02,09,4,131,54274
1999,01,02,09,5,512,54274
1999,01,02,09,6,0,54274
1999,01,02,09,7,0,54274
1999,01,02,10,1,82,35684
1999,01,02,10,2,700,35684
1999,01,02,10,3,5,35684
1999,01,02,10,4,97,35684
1999,01,02,10,5,309,35684
1999,01,02,10,6,0,35684
1999,01,02,10,7,0,35684
1999,01,03,11,1,450,33774
1999,01,03,11,2,795,33774
1999,01,03,11,3,0,33774
1999,01,03,11,4,24,33774
1999,01,03,11,5,325,33774
1999,01,03,11,6,0,33774
1999,01,03,11,7,0,33774
1999,01,03,12,1,7,1836
1999,01,03,12,2,0,1836
1999,01,03,12,3,0,1836
1999,01,03,12,4,0,1836
1999,01,03,12,5,20,1836
1999,01,03,12,6,0,1836
1999,01,03,12,7,0,1836
1999,01,03,13,1,99,27074
1999,01,03,13,2,250,27074
1999,01,03,13,3,0,27074
1999,01,03,13,4,0,27074
1999,01,03,13,5,165,27074
1999,01,03,13,6,0,27074
1999,01,03,13,7,0,27074
1999,01,03,14,1,17,9258
1999,01,03,14,2,169,9258
1999,01,03,14,3,0,9258
1999,01,03,14,4,6,9258
1999,01,03,14,5,69,9258
1999,01,03,14,6,0,9258
1999,01,03,14,7,0,9258
1999,01,03,15,1,54,14469
1999,01,03,15,2,289,14469
1999,01,03,15,3,0,14469
1999,01,03,15,4,28,14469
1999,01,03,15,5,136,14469
1999,01,03,15,6,0,14469
1999,01,03,15,7,0,14469
1999,01,03,16,1,114,17379
1999,01,03,16,2,194,17379
1999,01,03,16,3,0,17379
1999,01,03,16,4,0,17379
1999,01,03,16,5,101,17379
1999,01,03,16,6,0,17379
1999,01,03,16,7,0,17379
1999,01,03,17,1,75,23423
1999,01,03,17,2,309,23423
1999,01,03,17,3,0,23423
1999,01,03,17,4,5,23423
1999,01,03,17,5,127,23423
1999,01,03,17,6,0,23423
1999,01,03,17,7,0,23423
1999,01,03,18,1,85,37701
1999,01,03,18,2,550,37701
1999,01,03,18,3,0,37701
1999,01,03,18,4,40,37701
1999,01,03,18,5,272,37701
1999,01,03,18,6,0,37701
1999,01,03,18,7,0,37701
1999,01,04,19,1,95,45825
1999,01,04,19,2,612,45825
1999,01,04,19,3,0,45825
1999,01,04,19,4,44,45825
1999,01,04,19,5,520,45825
1999,01,04,19,6,0,45825
1999,01,04,19,7,0,45825
1999,01,04,20,1,50,24158
1999,01,04,20,2,304,24158
1999,01,04,20,3,0,24158
1999,01,04,20,4,33,24158
1999,01,04,20,5,217,24158
1999,01,04,20,6,0,24158
1999,01,04,20,7,0,24158
1999,01,04,21,1,39,10990
1999,01,04,21,2,194,10990
1999,01,04,21,3,24,10990
1999,01,04,21,4,115,10990
1999,01,04,21,5,374,10990
1999,01,04,21,6,0,10990
1999,01,04,21,7,0,10990
1999,01,05,22,1,0,3073
1999,01,05,22,2,55,3073
1999,01,05,22,3,0,3073
1999,01,05,22,4,0,3073
1999,01,05,22,5,97,3073
1999,01,05,22,6,0,3073
1999,01,05,22,7,0,3073
1999,01,05,23,1,12,21042
1999,01,05,23,2,336,21042
1999,01,05,23,3,43,21042
1999,01,05,23,4,46,21042
1999,01,05,23,5,501,21042
1999,01,05,23,6,0,21042
1999,01,05,23,7,0,21042
1999,01,05,24,1,10,13450
1999,01,05,24,2,180,13450
1999,01,05,24,3,5,13450
1999,01,05,24,4,17,13450
1999,01,05,24,5,306,13450
1999,01,05,24,6,0,13450
1999,01,05,24,7,0,13450
1999,01,05,25,1,21,21928
1999,01,05,25,2,389,21928
1999,01,05,25,3,11,21928
1999,01,05,25,4,22,21928
1999,01,05,25,5,409,21928
1999,01,05,25,6,0,21928
1999,01,05,25,7,0,21928
1999,01,05,26,1,54,43254
1999,01,05,26,2,782,43254
1999,01,05,26,3,17,43254
1999,01,05,26,4,143,43254
1999,01,05,26,5,865,43254
1999,01,05,26,6,0,43254
1999,01,05,26,7,0,43254
1999,01,05,27,1,34,26511
1999,01,05,27,2,527,26511
1999,01,05,27,3,6,26511
1999,01,05,27,4,15,26511
1999,01,05,27,5,492,26511
1999,01,05,27,6,0,26511
1999,01,05,27,7,0,26511
1999,01,06,28,1,32,14029
1999,01,06,28,2,240,14029
1999,01,06,28,3,0,14029
1999,01,06,28,4,0,14029
1999,01,06,28,5,190,14029
1999,01,06,28,6,0,14029
1999,01,06,28,7,0,14029
1999,01,06,29,1,5,6603
1999,01,06,29,2,70,6603
1999,01,06,29,3,0,6603
1999,01,06,29,4,0,6603
1999,01,06,29,5,84,6603
1999,01,06,29,6,0,6603
1999,01,06,29,7,0,6603
1999,01,06,30,1,5,12905
1999,01,06,30,2,205,12905
1999,01,06,30,3,0,12905
1999,01,06,30,4,11,12905
1999,01,06,30,5,142,12905
1999,01,06,30,6,0,12905
1999,01,06,30,7,0,12905
1999,01,06,31,1,29,46276
1999,01,06,31,2,1018,46276
1999,01,06,31,3,0,46276
1999,01,06,31,4,37,46276
1999,01,06,31,5,578,46276
1999,01,06,31,6,0,46276
1999,01,06,31,7,0,46276
1999,01,06,32,1,11,33522
1999,01,06,32,2,491,33522
1999,01,06,32,3,0,33522
1999,01,06,32,4,15,33522
1999,01,06,32,5,326,33522
1999,01,06,32,6,0,33522
1999,01,06,32,7,0,33522
1999,01,07,33,1,5,24647
1999,01,07,33,2,423,24647
1999,01,07,33,3,0,24647
1999,01,07,33,4,15,24647
1999,01,07,33,5,145,24647
1999,01,07,33,6,0,24647
1999,01,07,33,7,0,24647
1999,01,07,34,1,5,8851
1999,01,07,34,2,99,8851
1999,01,07,34,3,0,8851
1999,01,07,34,4,0,8851
1999,01,07,34,5,63,8851
1999,01,07,34,6,0,8851
1999,01,07,34,7,0,8851
1999,01,07,35,1,81,34053
1999,01,07,35,2,482,34053
1999,01,07,35,3,0,34053
1999,01,07,35,4,7,34053
1999,01,07,35,5,281,34053
1999,01,07,35,6,0,34053
1999,01,07,35,7,0,34053
1999,01,07,36,1,0,9748
1999,01,07,36,2,61,9748
1999,01,07,36,3,0,9748
1999,01,07,36,4,0,9748
1999,01,07,36,5,73,9748
1999,01,07,36,6,0,9748
1999,01,07,36,7,0,9748
1999,01,07,37,1,56,33046
1999,01,07,37,2,178,33046
1999,01,07,37,3,0,33046
1999,01,07,37,4,0,33046
1999,01,07,37,5,137,33046
1999,01,07,37,6,0,33046
1999,01,07,37,7,0,33046
1999,01,07,38,1,0,11222
1999,01,07,38,2,160,11222
1999,01,07,38,3,0,11222
1999,01,07,38,4,5,11222
1999,01,07,38,5,25,11222
1999,01,07,38,6,0,11222
1999,01,07,38,7,0,11222
1999,01,07,39,1,0,7047
1999,01,07,39,2,113,7047
1999,01,07,39,3,0,7047
1999,01,07,39,4,5,7047
1999,01,07,39,5,50,7047
1999,01,07,39,6,0,7047
1999,01,07,39,7,0,7047
1999,01,07,40,1,5,5114
1999,01,07,40,2,23,5114
1999,01,07,40,3,0,5114
1999,01,07,40,4,0,5114
1999,01,07,40,5,26,5114
1999,01,07,40,6,0,5114
1999,01,07,40,7,0,5114
1999,01,07,41,1,0,5469
1999,01,07,41,2,132,5469
1999,01,07,41,3,0,5469
1999,01,07,41,4,0,5469
1999,01,07,41,5,37,5469
1999,01,07,41,6,0,5469
1999,01,07,41,7,0,5469
1999,01,07,42,1,0,451
1999,01,07,42,2,0,451
1999,01,07,42,3,0,451
1999,01,07,42,4,0,451
1999,01,07,42,5,1,451
1999,01,07,42,6,0,451
1999,01,07,42,7,0,451
1999,01,07,43,1,10,26076
1999,01,07,43,2,84,26076
1999,01,07,43,3,0,26076
1999,01,07,43,4,0,26076
1999,01,07,43,5,132,26076
1999,01,07,43,6,0,26076
1999,01,07,43,7,0,26076
1999,01,08,44,1,17,24662
1999,01,08,44,2,273,24662
1999,01,08,44,3,0,24662
1999,01,08,44,4,0,24662
1999,01,08,44,5,128,24662
1999,01,08,44,6,0,24662
1999,01,08,44,7,0,24662
1999,01,08,45,1,39,23749
1999,01,08,45,2,185,23749
1999,01,08,45,3,0,23749
1999,01,08,45,4,5,23749
1999,01,08,45,5,132,23749
1999,01,08,45,6,0,23749
1999,01,08,45,7,0,23749
1999,01,08,46,1,0,14451
1999,01,08,46,2,334,14451
1999,01,08,46,3,0,14451
1999,01,08,46,4,0,14451
1999,01,08,46,5,65,14451
1999,01,08,46,6,0,14451
1999,01,08,46,7,0,14451
1999,01,08,47,1,0,2254
1999,01,08,47,2,18,2254
1999,01,08,47,3,0,2254
1999,01,08,47,4,0,2254
1999,01,08,47,5,9,2254
1999,01,08,47,6,0,2254
1999,01,08,47,7,0,2254
1999,01,08,48,1,28,16637
1999,01,08,48,2,99,16637
1999,01,08,48,3,0,16637
1999,01,08,48,4,0,16637
1999,01,08,48,5,75,16637
1999,01,08,48,6,0,16637
1999,01,08,48,7,0,16637
1999,01,08,49,1,6,8433
1999,01,08,49,2,10,8433
1999,01,08,49,3,0,8433
1999,01,08,49,4,0,8433
1999,01,08,49,5,44,8433
1999,01,08,49,6,0,8433
1999,01,08,49,7,0,8433
1999,01,08,50,1,20,15211
1999,01,08,50,2,105,15211
1999,01,08,50,3,0,15211
1999,01,08,50,4,0,15211
1999,01,08,50,5,66,15211
1999,01,08,50,6,0,15211
1999,01,08,50,7,0,15211
1999,01,08,51,1,17,12515
1999,01,08,51,2,90,12515
1999,01,08,51,3,0,12515
1999,01,08,51,4,5,12515
1999,01,08,51,5,78,12515
1999,01,08,51,6,0,12515
1999,01,08,51,7,0,12515
1999,01,08,52,1,20,26984
1999,01,08,52,2,126,26984
1999,01,08,52,3,0,26984
1999,01,08,52,4,0,26984
1999,01,08,52,5,126,26984
1999,01,08,52,6,0,26984
1999,01,08,52,7,0,26984
1999,01,08,53,1,21,7579
1999,01,08,53,2,22,7579
1999,01,08,53,3,0,7579
1999,01,08,53,4,0,7579
1999,01,08,53,5,47,7579
1999,01,08,53,6,0,7579
1999,01,08,53,7,0,7579
1999,01,08,54,1,6,2311
1999,01,08,54,2,11,2311
1999,01,08,54,3,0,2311
1999,01,08,54,4,0,2311
1999,01,08,54,5,16,2311
1999,01,08,54,6,0,2311
1999,01,08,54,7,0,2311
1999,01,08,55,1,33,9713
1999,01,08,55,2,0,9713
1999,01,08,55,3,0,9713
1999,01,08,55,4,0,9713
1999,01,08,55,5,64,9713
1999,01,08,55,6,0,9713
1999,01,08,55,7,0,9713
1999,01,08,56,1,0,800
1999,01,08,56,2,0,800
1999,01,08,56,3,0,800
1999,01,08,56,4,0,800
1999,01,08,56,5,6,800
1999,01,08,56,6,0,800
1999,01,08,56,7,0,800
1999,01,09,57,1,191,7906
1999,01,09,57,2,44,7906
1999,01,09,57,3,0,7906
1999,01,09,57,4,0,7906
1999,01,09,57,5,21,7906
1999,01,09,57,6,0,7906
1999,01,09,57,7,0,7906
1999,01,09,58,1,0,2327
1999,01,09,58,2,0,2327
1999,01,09,58,3,0,2327
1999,01,09,58,4,0,2327
1999,01,09,58,5,8,2327
1999,01,09,58,6,0,2327
1999,01,09,58,7,0,2327
1999,01,09,59,1,22,9955
1999,01,09,59,2,16,9955
1999,01,09,59,3,0,9955
1999,01,09,59,4,5,9955
1999,01,09,59,5,70,9955
1999,01,09,59,6,0,9955
1999,01,09,59,7,0,9955
1999,01,09,60,1,47,51474
1999,01,09,60,2,386,51474
1999,01,09,60,3,0,51474
1999,01,09,60,4,0,51474
1999,01,09,60,5,208,51474
1999,01,09,60,6,0,51474
1999,01,09,60,7,0,51474
1999,01,09,61,1,39,27529
1999,01,09,61,2,421,27529
1999,01,09,61,3,0,27529
1999,01,09,61,4,12,27529
1999,01,09,61,5,131,27529
1999,01,09,61,6,0,27529
1999,01,09,61,7,0,27529
1999,01,09,62,1,6,13424
1999,01,09,62,2,113,13424
1999,01,09,62,3,0,13424
1999,01,09,62,4,0,13424
1999,01,09,62,5,79,13424
1999,01,09,62,6,0,13424
1999,01,09,62,7,0,13424
1999,01,09,63,1,25,21178
1999,01,09,63,2,281,21178
1999,01,09,63,3,0,21178
1999,01,09,63,4,0,21178
1999,01,09,63,5,112,21178
1999,01,09,63,6,0,21178
1999,01,09,63,7,0,21178
1999,01,10,64,1,109,36361
1999,01,10,64,2,670,36361
1999,01,10,64,3,0,36361
1999,01,10,64,4,23,36361
1999,01,10,64,5,204,36361
1999,01,10,64,6,0,36361
1999,01,10,64,7,0,36361
1999,01,10,65,1,66,23412
1999,01,10,65,2,352,23412
1999,01,10,65,3,0,23412
1999,01,10,65,4,0,23412
1999,01,10,65,5,188,23412
1999,01,10,65,6,0,23412
1999,01,10,65,7,0,23412
1999,01,10,66,1,67,12219
1999,01,10,66,2,264,12219
1999,01,10,66,3,5,12219
1999,01,10,66,4,17,12219
1999,01,10,66,5,94,12219
1999,01,10,66,6,0,12219
1999,01,10,66,7,0,12219
1999,01,10,67,1,32,6602
1999,01,10,67,2,179,6602
1999,01,10,67,3,19,6602
1999,01,10,67,4,32,6602
1999,01,10,67,5,169,6602
1999,01,10,67,6,0,6602
1999,01,10,67,7,5,6602
1999,01,10,68,1,92,23936
1999,01,10,68,2,193,23936
1999,01,10,68,3,0,23936
1999,01,10,68,4,40,23936
1999,01,10,68,5,154,23936
1999,01,10,68,6,0,23936
1999,01,10,68,7,0,23936
1999,01,10,69,1,6,4047
1999,01,10,69,2,0,4047
1999,01,10,69,3,0,4047
1999,01,10,69,4,8,4047
1999,01,10,69,5,25,4047
1999,01,10,69,6,0,4047
1999,01,10,69,7,0,4047
1999,01,10,70,1,66,21261
1999,01,10,70,2,99,21261
1999,01,10,70,3,0,21261
1999,01,10,70,4,0,21261
1999,01,10,70,5,95,21261
1999,01,10,70,6,0,21261
1999,01,10,70,7,0,21261
1999,01,10,71,1,117,16927
1999,01,10,71,2,116,16927
1999,01,10,71,3,0,16927
1999,01,10,71,4,5,16927
1999,01,10,71,5,64,16927
1999,01,10,71,6,0,16927
1999,01,10,71,7,0,16927
1999,01,10,72,1,5,27260
1999,01,10,72,2,162,27260
1999,01,10,72,3,0,27260
1999,01,10,72,4,0,27260
1999,01,10,72,5,87,27260
1999,01,10,72,6,0,27260
1999,01,10,72,7,0,27260
1999,01,10,73,1,42,31445
1999,01,10,73,2,142,31445
1999,01,10,73,3,0,31445
1999,01,10,73,4,6,31445
1999,01,10,73,5,171,31445
1999,01,10,73,6,0,31445
1999,01,10,73,7,0,31445
2000,01,01,01,1,1445,34840
2000,01,01,01,2,1330,34840
2000,01,01,01,3,6,34840
2000,01,01,01,4,2729,34840
2000,01,01,01,5,519,34840
2000,01,01,01,6,0,34840
2000,01,01,01,7,0,34840
2000,01,01,02,1,521,14548
2000,01,01,02,2,526,14548
2000,01,01,02,3,12,14548
2000,01,01,02,4,353,14548
2000,01,01,02,5,481,14548
2000,01,01,02,6,0,14548
2000,01,01,02,7,0,14548
2000,01,01,03,1,303,14687
2000,01,01,03,2,354,14687
2000,01,01,03,3,0,14687
2000,01,01,03,4,64,14687
2000,01,01,03,5,155,14687
2000,01,01,03,6,0,14687
2000,01,01,03,7,0,14687
2000,01,01,04,1,762,19166
2000,01,01,04,2,862,19166
2000,01,01,04,3,5,19166
2000,01,01,04,4,270,19166
2000,01,01,04,5,437,19166
2000,01,01,04,6,0,19166
2000,01,01,04,7,0,19166
2000,01,02,05,1,32,27915
2000,01,02,05,2,667,27915
2000,01,02,05,3,11,27915
2000,01,02,05,4,41,27915
2000,01,02,05,5,286,27915
2000,01,02,05,6,0,27915
2000,01,02,05,7,0,27915
2000,01,02,06,1,133,48313
2000,01,02,06,2,1257,48313
2000,01,02,06,3,0,48313
2000,01,02,06,4,42,48313
2000,01,02,06,5,396,48313
2000,01,02,06,6,0,48313
2000,01,02,06,7,0,48313
2000,01,02,07,1,87,38927
2000,01,02,07,2,891,38927
2000,01,02,07,3,5,38927
2000,01,02,07,4,118,38927
2000,01,02,07,5,635,38927
2000,01,02,07,6,0,38927
2000,01,02,07,7,0,38927
2000,01,02,08,1,62,38330
2000,01,02,08,2,1081,38330
2000,01,02,08,3,6,38330
2000,01,02,08,4,294,38330
2000,01,02,08,5,550,38330
2000,01,02,08,6,0,38330
2000,01,02,08,7,0,38330
2000,01,02,09,1,95,54114
2000,01,02,09,2,1328,54114
2000,01,02,09,3,0,54114
2000,01,02,09,4,168,54114
2000,01,02,09,5,531,54114
2000,01,02,09,6,0,54114
2000,01,02,09,7,0,54114
2000,01,02,10,1,94,35389
2000,01,02,10,2,850,35389
2000,01,02,10,3,0,35389
2000,01,02,10,4,127,35389
2000,01,02,10,5,308,35389
2000,01,02,10,6,0,35389
2000,01,02,10,7,0,35389
2000,01,03,11,1,548,33463
2000,01,03,11,2,958,33463
2000,01,03,11,3,0,33463
2000,01,03,11,4,74,33463
2000,01,03,11,5,334,33463
2000,01,03,11,6,0,33463
2000,01,03,11,7,0,33463
2000,01,03,12,1,8,1796
2000,01,03,12,2,12,1796
2000,01,03,12,3,0,1796
2000,01,03,12,4,0,1796
2000,01,03,12,5,21,1796
2000,01,03,12,6,0,1796
2000,01,03,12,7,0,1796
2000,01,03,13,1,109,27102
2000,01,03,13,2,316,27102
2000,01,03,13,3,0,27102
2000,01,03,13,4,7,27102
2000,01,03,13,5,176,27102
2000,01,03,13,6,0,27102
2000,01,03,13,7,0,27102
2000,01,03,14,1,23,9221
2000,01,03,14,2,197,9221
2000,01,03,14,3,0,9221
2000,01,03,14,4,24,9221
2000,01,03,14,5,71,9221
2000,01,03,14,6,0,9221
2000,01,03,14,7,0,9221
2000,01,03,15,1,49,14351
2000,01,03,15,2,354,14351
2000,01,03,15,3,0,14351
2000,01,03,15,4,37,14351
2000,01,03,15,5,146,14351
2000,01,03,15,6,0,14351
2000,01,03,15,7,0,14351
2000,01,03,16,1,94,17466
2000,01,03,16,2,259,17466
2000,01,03,16,3,0,17466
2000,01,03,16,4,0,17466
2000,01,03,16,5,101,17466
2000,01,03,16,6,0,17466
2000,01,03,16,7,0,17466
2000,01,03,17,1,118,23132
2000,01,03,17,2,426,23132
2000,01,03,17,3,0,23132
2000,01,03,17,4,0,23132
2000,01,03,17,5,139,23132
2000,01,03,17,6,0,23132
2000,01,03,17,7,0,23132
2000,01,03,18,1,105,37364
2000,01,03,18,2,695,37364
2000,01,03,18,3,0,37364
2000,01,03,18,4,61,37364
2000,01,03,18,5,286,37364
2000,01,03,18,6,0,37364
2000,01,03,18,7,0,37364
2000,01,04,19,1,83,45752
2000,01,04,19,2,727,45752
2000,01,04,19,3,0,45752
2000,01,04,19,4,44,45752
2000,01,04,19,5,531,45752
2000,01,04,19,6,0,45752
2000,01,04,19,7,0,45752
2000,01,04,20,1,58,24237
2000,01,04,20,2,359,24237
2000,01,04,20,3,0,24237
2000,01,04,20,4,58,24237
2000,01,04,20,5,231,24237
2000,01,04,20,6,0,24237
2000,01,04,20,7,0,24237
2000,01,04,21,1,38,11090
2000,01,04,21,2,218,11090
2000,01,04,21,3,27,11090
2000,01,04,21,4,153,11090
2000,01,04,21,5,396,11090
2000,01,04,21,6,0,11090
2000,01,04,21,7,0,11090
2000,01,05,22,1,0,3153
2000,01,05,22,2,58,3153
2000,01,05,22,3,6,3153
2000,01,05,22,4,0,3153
2000,01,05,22,5,111,3153
2000,01,05,22,6,0,3153
2000,01,05,22,7,0,3153
2000,01,05,23,1,29,21201
2000,01,05,23,2,390,21201
2000,01,05,23,3,54,21201
2000,01,05,23,4,87,21201
2000,01,05,23,5,545,21201
2000,01,05,23,6,0,21201
2000,01,05,23,7,0,21201
2000,01,05,24,1,5,13517
2000,01,05,24,2,191,13517
2000,01,05,24,3,13,13517
2000,01,05,24,4,16,13517
2000,01,05,24,5,332,13517
2000,01,05,24,6,0,13517
2000,01,05,24,7,0,13517
2000,01,05,25,1,22,22141
2000,01,05,25,2,427,22141
2000,01,05,25,3,11,22141
2000,01,05,25,4,22,22141
2000,01,05,25,5,430,22141
2000,01,05,25,6,0,22141
2000,01,05,25,7,0,22141
2000,01,05,26,1,47,43339
2000,01,05,26,2,859,43339
2000,01,05,26,3,29,43339
2000,01,05,26,4,124,43339
2000,01,05,26,5,887,43339
2000,01,05,26,6,0,43339
2000,01,05,26,7,0,43339
2000,01,05,27,1,42,26572
2000,01,05,27,2,614,26572
2000,01,05,27,3,12,26572
2000,01,05,27,4,5,26572
2000,01,05,27,5,528,26572
2000,01,05,27,6,0,26572
2000,01,05,27,7,0,26572
2000,01,06,28,1,36,13941
