Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,EDAT_10,Poblacio
2010,01,02,07,5,6146
2010,01,02,07,6,5464
2010,01,02,07,7,4632
2010,01,02,07,8,6772
2010,01,02,08,1,3115
2010,01,02,08,2,2778
2010,01,02,08,3,5550
2010,01,02,08,4,7501
2010,01,02,08,5,6052
2010,01,02,08,6,5035
2010,01,02,08,7,4331
2010,01,02,08,8,6849
2010,01,02,09,1,4100
2010,01,02,09,2,4077
2010,01,02,09,3,7982
2010,01,02,09,4,9721
2010,01,02,09,5,7979
2010,01,02,09,6,7848
2010,01,02,09,7,6751
2010,01,02,09,8,8561
2010,01,02,10,1,2603
2010,01,02,10,2,2473
2010,01,02,10,3,4896
2010,01,02,10,4,6690
2010,01,02,10,5,5704
2010,01,02,10,6,4557
2010,01,02,10,7,4160
2010,01,02,10,8,6557
2010,01,03,11,1,3162
2010,01,03,11,2,2875
2010,01,03,11,3,5823
2010,01,03,11,4,8368
2010,01,03,11,5,6254
2010,01,03,11,6,4482
2010,01,03,11,7,3575
2010,01,03,11,8,5355
2010,01,03,12,1,108
2010,01,03,12,2,115
2010,01,03,12,3,148
2010,01,03,12,4,141
2010,01,03,12,5,174
2010,01,03,12,6,139
2010,01,03,12,7,101
2010,01,03,12,8,187
2010,01,03,13,1,2914
2010,01,03,13,2,2886
2010,01,03,13,3,3562
2010,01,03,13,4,5102
2010,01,03,13,5,4845
2010,01,03,13,6,3599
2010,01,03,13,7,2893
2010,01,03,13,8,3921
2010,01,03,14,1,729
2010,01,03,14,2,727
2010,01,03,14,3,1462
2010,01,03,14,4,1825
2010,01,03,14,5,1493
2010,01,03,14,6,1334
2010,01,03,14,7,1142
2010,01,03,14,8,1424
2010,01,03,15,1,1167
2010,01,03,15,2,1073
2010,01,03,15,3,2402
2010,01,03,15,4,2983
2010,01,03,15,5,2280
2010,01,03,15,6,2158
2010,01,03,15,7,1625
2010,01,03,15,8,2039
2010,01,03,16,1,1432
2010,01,03,16,2,1421
2010,01,03,16,3,2452
2010,01,03,16,4,3068
2010,01,03,16,5,2782
2010,01,03,16,6,2635
2010,01,03,16,7,2056
2010,01,03,16,8,2500
2010,01,03,17,1,1760
2010,01,03,17,2,1829
2010,01,03,17,3,3347
2010,01,03,17,4,4160
2010,01,03,17,5,3486
2010,01,03,17,6,3428
2010,01,03,17,7,2758
2010,01,03,17,8,3279
2010,01,03,18,1,3022
2010,01,03,18,2,2889
2010,01,03,18,3,6069
2010,01,03,18,4,7771
2010,01,03,18,5,6151
2010,01,03,18,6,5142
2010,01,03,18,7,4319
2010,01,03,18,8,6094
2010,01,04,19,1,3450
2010,01,04,19,2,3633
2010,01,04,19,3,6444
2010,01,04,19,4,7274
2010,01,04,19,5,6285
2010,01,04,19,6,6549
2010,01,04,19,7,6251
2010,01,04,19,8,6630
2010,01,04,20,1,1783
2010,01,04,20,2,1808
2010,01,04,20,3,3305
2010,01,04,20,4,3492
2010,01,04,20,5,2983
2010,01,04,20,6,3320
2010,01,04,20,7,3310
2010,01,04,20,8,3457
2010,01,04,21,1,1047
2010,01,04,21,2,1210
2010,01,04,21,3,1425
2010,01,04,21,4,1501
2010,01,04,21,5,1496
2010,01,04,21,6,1481
2010,01,04,21,7,1527
2010,01,04,21,8,1849
2010,01,05,22,1,563
2010,01,05,22,2,471
2010,01,05,22,3,381
2010,01,05,22,4,616
2010,01,05,22,5,789
2010,01,05,22,6,551
2010,01,05,22,7,386
2010,01,05,22,8,418
2010,01,05,23,1,2858
2010,01,05,23,2,2521
2010,01,05,23,3,2387
2010,01,05,23,4,3474
2010,01,05,23,5,3541
2010,01,05,23,6,2825
2010,01,05,23,7,2469
2010,01,05,23,8,3397
2010,01,05,24,1,1924
2010,01,05,24,2,1764
2010,01,05,24,3,1760
2010,01,05,24,4,2142
2010,01,05,24,5,2250
2010,01,05,24,6,1924
2010,01,05,24,7,1763
2010,01,05,24,8,1921
2010,01,05,25,1,2541
2010,01,05,25,2,2495
2010,01,05,25,3,3330
2010,01,05,25,4,3915
2010,01,05,25,5,3550
2010,01,05,25,6,3096
2010,01,05,25,7,2688
2010,01,05,25,8,3746
2010,01,05,26,1,4578
2010,01,05,26,2,4451
2010,01,05,26,3,5129
2010,01,05,26,4,6563
2010,01,05,26,5,6778
2010,01,05,26,6,5631
2010,01,05,26,7,5288
2010,01,05,26,8,7308
2010,01,05,27,1,2680
2010,01,05,27,2,2462
2010,01,05,27,3,3602
2010,01,05,27,4,4778
2010,01,05,27,5,4105
2010,01,05,27,6,3627
2010,01,05,27,7,3300
2010,01,05,27,8,3830
2010,01,06,28,1,1352
2010,01,06,28,2,1172
2010,01,06,28,3,1859
2010,01,06,28,4,2624
2010,01,06,28,5,2167
2010,01,06,28,6,1917
2010,01,06,28,7,1902
2010,01,06,28,8,2232
2010,01,06,29,1,657
2010,01,06,29,2,563
2010,01,06,29,3,849
2010,01,06,29,4,1420
2010,01,06,29,5,1065
2010,01,06,29,6,896
2010,01,06,29,7,827
2010,01,06,29,8,827
2010,01,06,30,1,1036
2010,01,06,30,2,998
2010,01,06,30,3,1767
2010,01,06,30,4,2222
2010,01,06,30,5,1668
2010,01,06,30,6,1747
2010,01,06,30,7,1721
2010,01,06,30,8,1906
2010,01,06,31,1,3870
2010,01,06,31,2,2864
2010,01,06,31,3,7596
2010,01,06,31,4,11676
2010,01,06,31,5,7501
2010,01,06,31,6,5733
2010,01,06,31,7,4631
2010,01,06,31,8,7585
2010,01,06,32,1,2632
2010,01,06,32,2,2501
2010,01,06,32,3,4346
2010,01,06,32,4,5859
2010,01,06,32,5,4835
2010,01,06,32,6,4561
2010,01,06,32,7,4163
2010,01,06,32,8,5172
2010,01,07,33,1,1812
2010,01,07,33,2,1865
2010,01,07,33,3,3216
2010,01,07,33,4,4339
2010,01,07,33,5,3723
2010,01,07,33,6,3267
2010,01,07,33,7,2908
2010,01,07,33,8,4502
2010,01,07,34,1,732
2010,01,07,34,2,693
2010,01,07,34,3,1191
2010,01,07,34,4,1517
2010,01,07,34,5,1359
2010,01,07,34,6,1090
2010,01,07,34,7,1059
2010,01,07,34,8,1342
2010,01,07,35,1,2834
2010,01,07,35,2,2616
2010,01,07,35,3,4289
2010,01,07,35,4,6253
2010,01,07,35,5,5177
2010,01,07,35,6,4382
2010,01,07,35,7,4149
2010,01,07,35,8,5499
2010,01,07,36,1,925
2010,01,07,36,2,827
2010,01,07,36,3,991
2010,01,07,36,4,1456
2010,01,07,36,5,1392
2010,01,07,36,6,1362
2010,01,07,36,7,1268
2010,01,07,36,8,1193
2010,01,07,37,1,2917
2010,01,07,37,2,2578
2010,01,07,37,3,3916
2010,01,07,37,4,5970
2010,01,07,37,5,4747
2010,01,07,37,6,3508
2010,01,07,37,7,4058
2010,01,07,37,8,4216
2010,01,07,38,1,1035
2010,01,07,38,2,928
2010,01,07,38,3,1431
2010,01,07,38,4,2213
2010,01,07,38,5,1771
2010,01,07,38,6,1388
2010,01,07,38,7,1377
2010,01,07,38,8,1563
2010,01,07,39,1,533
2010,01,07,39,2,552
2010,01,07,39,3,801
2010,01,07,39,4,1110
2010,01,07,39,5,1058
2010,01,07,39,6,760
2010,01,07,39,7,813
2010,01,07,39,8,1397
2010,01,07,40,1,421
2010,01,07,40,2,311
2010,01,07,40,3,358
2010,01,07,40,4,794
2010,01,07,40,5,855
2010,01,07,40,6,353
2010,01,07,40,7,484
2010,01,07,40,8,1528
2010,01,07,41,1,467
2010,01,07,41,2,475
2010,01,07,41,3,567
2010,01,07,41,4,810
2010,01,07,41,5,901
2010,01,07,41,6,707
2010,01,07,41,7,803
2010,01,07,41,8,760
2010,01,07,42,1,26
2010,01,07,42,2,26
2010,01,07,42,3,34
2010,01,07,42,4,76
2010,01,07,42,5,72
2010,01,07,42,6,30
2010,01,07,42,7,29
2010,01,07,42,8,63
2010,01,07,43,1,2214
2010,01,07,43,2,1967
2010,01,07,43,3,3498
2010,01,07,43,4,4593
2010,01,07,43,5,4009
2010,01,07,43,6,3264
2010,01,07,43,7,3396
2010,01,07,43,8,4356
2010,01,08,44,1,2007
2010,01,08,44,2,1992
2010,01,08,44,3,2959
2010,01,08,44,4,4022
2010,01,08,44,5,3754
2010,01,08,44,6,3268
2010,01,08,44,7,3030
2010,01,08,44,8,4231
2010,01,08,45,1,1900
2010,01,08,45,2,1655
2010,01,08,45,3,3158
2010,01,08,45,4,4581
2010,01,08,45,5,3560
2010,01,08,45,6,2618
2010,01,08,45,7,3099
2010,01,08,45,8,4207
2010,01,08,46,1,1298
2010,01,08,46,2,1204
2010,01,08,46,3,1842
2010,01,08,46,4,2485
2010,01,08,46,5,2281
2010,01,08,46,6,1416
2010,01,08,46,7,1094
2010,01,08,46,8,3517
2010,01,08,47,1,158
2010,01,08,47,2,212
2010,01,08,47,3,266
2010,01,08,47,4,296
2010,01,08,47,5,342
2010,01,08,47,6,249
2010,01,08,47,7,226
2010,01,08,47,8,427
2010,01,08,48,1,1188
2010,01,08,48,2,1126
2010,01,08,48,3,1500
2010,01,08,48,4,2292
2010,01,08,48,5,2227
2010,01,08,48,6,1715
2010,01,08,48,7,2191
2010,01,08,48,8,2814
2010,01,08,49,1,568
2010,01,08,49,2,599
2010,01,08,49,3,863
2010,01,08,49,4,1031
2010,01,08,49,5,1010
2010,01,08,49,6,1212
2010,01,08,49,7,1001
2010,01,08,49,8,914
2010,01,08,50,1,1600
2010,01,08,50,2,1433
2010,01,08,50,3,2360
2010,01,08,50,4,3006
2010,01,08,50,5,2285
2010,01,08,50,6,1711
2010,01,08,50,7,1681
2010,01,08,50,8,1732
2010,01,08,51,1,1068
2010,01,08,51,2,932
2010,01,08,51,3,1593
2010,01,08,51,4,2185
2010,01,08,51,5,1736
2010,01,08,51,6,1282
2010,01,08,51,7,1390
2010,01,08,51,8,2012
2010,01,08,52,1,2239
2010,01,08,52,2,2045
2010,01,08,52,3,3145
2010,01,08,52,4,4562
2010,01,08,52,5,3770
2010,01,08,52,6,2911
2010,01,08,52,7,3450
2010,01,08,52,8,4060
2010,01,08,53,1,774
2010,01,08,53,2,657
2010,01,08,53,3,1022
2010,01,08,53,4,1380
2010,01,08,53,5,1158
2010,01,08,53,6,884
2010,01,08,53,7,550
2010,01,08,53,8,1380
2010,01,08,54,1,260
2010,01,08,54,2,241
2010,01,08,54,3,308
2010,01,08,54,4,308
2010,01,08,54,5,332
2010,01,08,54,6,282
2010,01,08,54,7,182
2010,01,08,54,8,202
2010,01,08,55,1,1202
2010,01,08,55,2,1053
2010,01,08,55,3,1672
2010,01,08,55,4,2249
2010,01,08,55,5,1486
2010,01,08,55,6,951
2010,01,08,55,7,1155
2010,01,08,55,8,975
2010,01,08,56,1,169
2010,01,08,56,2,127
2010,01,08,56,3,157
2010,01,08,56,4,307
2010,01,08,56,5,161
2010,01,08,56,6,128
2010,01,08,56,7,85
2010,01,08,56,8,168
2010,01,09,57,1,1080
2010,01,09,57,2,1061
2010,01,09,57,3,1576
2010,01,09,57,4,2214
2010,01,09,57,5,1566
2010,01,09,57,6,971
2010,01,09,57,7,862
2010,01,09,57,8,845
2010,01,09,58,1,271
2010,01,09,58,2,250
2010,01,09,58,3,314
2010,01,09,58,4,452
2010,01,09,58,5,325
2010,01,09,58,6,270
2010,01,09,58,7,199
2010,01,09,58,8,278
2010,01,09,59,1,1631
2010,01,09,59,2,1026
2010,01,09,59,3,1997
2010,01,09,59,4,3105
2010,01,09,59,5,2064
2010,01,09,59,6,1168
2010,01,09,59,7,1239
2010,01,09,59,8,1423
2010,01,09,60,1,4953
2010,01,09,60,2,4274
2010,01,09,60,3,6563
2010,01,09,60,4,9789
2010,01,09,60,5,8110
2010,01,09,60,6,7873
2010,01,09,60,7,6627
2010,01,09,60,8,6767
2010,01,09,61,1,2110
2010,01,09,61,2,2165
2010,01,09,61,3,3737
2010,01,09,61,4,4707
2010,01,09,61,5,3993
2010,01,09,61,6,4244
2010,01,09,61,7,3567
2010,01,09,61,8,3850
2010,01,09,62,1,1123
2010,01,09,62,2,1055
2010,01,09,62,3,1520
2010,01,09,62,4,2268
2010,01,09,62,5,2178
2010,01,09,62,6,1512
2010,01,09,62,7,1349
2010,01,09,62,8,2801
2010,01,09,63,1,1731
2010,01,09,63,2,1705
2010,01,09,63,3,2593
2010,01,09,63,4,3475
2010,01,09,63,5,3281
2010,01,09,63,6,2839
2010,01,09,63,7,2642
2010,01,09,63,8,3352
2010,01,10,64,1,2853
2010,01,10,64,2,2588
2010,01,10,64,3,4850
2010,01,10,64,4,6990
2010,01,10,64,5,5518
2010,01,10,64,6,4844
2010,01,10,64,7,4658
2010,01,10,64,8,5573
2010,01,10,65,1,2481
2010,01,10,65,2,2351
2010,01,10,65,3,3507
2010,01,10,65,4,4708
2010,01,10,65,5,4400
2010,01,10,65,6,3894
2010,01,10,65,7,2772
2010,01,10,65,8,3004
2010,01,10,66,1,1021
2010,01,10,66,2,935
2010,01,10,66,3,2025
2010,01,10,66,4,2381
2010,01,10,66,5,1914
2010,01,10,66,6,1879
2010,01,10,66,7,1456
2010,01,10,66,8,1627
2010,01,10,67,1,1178
2010,01,10,67,2,1146
2010,01,10,67,3,948
2010,01,10,67,4,1462
2010,01,10,67,5,1876
2010,01,10,67,6,1376
2010,01,10,67,7,758
2010,01,10,67,8,330
2010,01,10,68,1,3562
2010,01,10,68,2,2254
2010,01,10,68,3,3391
2010,01,10,68,4,6638
2010,01,10,68,5,5185
2010,01,10,68,6,3368
2010,01,10,68,7,2629
2010,01,10,68,8,3972
2010,01,10,69,1,1629
2010,01,10,69,2,656
2010,01,10,69,3,1091
2010,01,10,69,4,2632
2010,01,10,69,5,1944
2010,01,10,69,6,1071
2010,01,10,69,7,1015
2010,01,10,69,8,913
2010,01,10,70,1,1934
2010,01,10,70,2,1993
2010,01,10,70,3,3772
2010,01,10,70,4,4231
2010,01,10,70,5,3670
2010,01,10,70,6,2776
2010,01,10,70,7,1716
2010,01,10,70,8,3481
2010,01,10,71,1,1743
2010,01,10,71,2,1734
2010,01,10,71,3,2503
2010,01,10,71,4,3461
2010,01,10,71,5,3285
2010,01,10,71,6,2493
2010,01,10,71,7,1745
2010,01,10,71,8,2304
2010,01,10,72,1,2087
2010,01,10,72,2,1824
2010,01,10,72,3,2834
2010,01,10,72,4,4228
2010,01,10,72,5,3742
2010,01,10,72,6,3084
2010,01,10,72,7,3366
2010,01,10,72,8,4599
2010,01,10,73,1,2303
2010,01,10,73,2,2248
2010,01,10,73,3,3374
2010,01,10,73,4,4643
2010,01,10,73,5,4120
2010,01,10,73,6,3579
2010,01,10,73,7,3933
2010,01,10,73,8,4773
2011,01,01,01,1,4106
2011,01,01,01,2,3559
2011,01,01,01,3,8224
2011,01,01,01,4,11418
2011,01,01,01,5,7647
2011,01,01,01,6,4642
2011,01,01,01,7,3108
2011,01,01,01,8,4671
2011,01,01,02,1,1093
2011,01,01,02,2,727
2011,01,01,02,3,3525
2011,01,01,02,4,4326
2011,01,01,02,5,2762
2011,01,01,02,6,1882
2011,01,01,02,7,1285
2011,01,01,02,8,1881
2011,01,01,03,1,1085
2011,01,01,03,2,925
2011,01,01,03,3,2375
2011,01,01,03,4,3379
2011,01,01,03,5,2289
2011,01,01,03,6,1660
2011,01,01,03,7,1408
2011,01,01,03,8,2411
2011,01,01,04,1,1600
2011,01,01,04,2,1362
2011,01,01,04,3,3574
2011,01,01,04,4,5628
2011,01,01,04,5,3374
2011,01,01,04,6,2159
2011,01,01,04,7,1706
2011,01,01,04,8,2701
2011,01,02,05,1,2483
2011,01,02,05,2,2283
2011,01,02,05,3,4587
2011,01,02,05,4,5910
2011,01,02,05,5,4581
2011,01,02,05,6,4116
2011,01,02,05,7,3493
2011,01,02,05,8,4546
2011,01,02,06,1,3493
2011,01,02,06,2,3630
2011,01,02,06,3,6672
2011,01,02,06,4,9095
2011,01,02,06,5,7606
2011,01,02,06,6,6850
2011,01,02,06,7,5494
2011,01,02,06,8,8447
2011,01,02,07,1,3490
2011,01,02,07,2,3096
2011,01,02,07,3,5293
2011,01,02,07,4,7413
2011,01,02,07,5,6085
2011,01,02,07,6,5500
2011,01,02,07,7,4578
2011,01,02,07,8,6781
2011,01,02,08,1,3052
2011,01,02,08,2,2840
2011,01,02,08,3,5474
2011,01,02,08,4,7351
2011,01,02,08,5,6047
2011,01,02,08,6,5157
2011,01,02,08,7,4238
2011,01,02,08,8,6787
2011,01,02,09,1,4065
2011,01,02,09,2,4035
2011,01,02,09,3,7592
2011,01,02,09,4,9762
2011,01,02,09,5,7972
2011,01,02,09,6,7838
2011,01,02,09,7,6685
2011,01,02,09,8,8768
2011,01,02,10,1,2599
2011,01,02,10,2,2471
2011,01,02,10,3,4764
2011,01,02,10,4,6732
2011,01,02,10,5,5727
2011,01,02,10,6,4581
2011,01,02,10,7,4074
2011,01,02,10,8,6578
2011,01,03,11,1,3273
2011,01,03,11,2,2881
2011,01,03,11,3,5650
2011,01,03,11,4,8556
2011,01,03,11,5,6369
2011,01,03,11,6,4553
2011,01,03,11,7,3513
2011,01,03,11,8,5271
2011,01,03,12,1,102
2011,01,03,12,2,116
2011,01,03,12,3,141
2011,01,03,12,4,145
2011,01,03,12,5,176
2011,01,03,12,6,141
2011,01,03,12,7,97
2011,01,03,12,8,179
2011,01,03,13,1,2931
2011,01,03,13,2,2903
2011,01,03,13,3,3499
2011,01,03,13,4,5021
2011,01,03,13,5,4906
2011,01,03,13,6,3751
2011,01,03,13,7,2831
2011,01,03,13,8,4031
2011,01,03,14,1,741
2011,01,03,14,2,729
2011,01,03,14,3,1367
2011,01,03,14,4,1793
2011,01,03,14,5,1516
2011,01,03,14,6,1301
2011,01,03,14,7,1169
2011,01,03,14,8,1455
2011,01,03,15,1,1175
2011,01,03,15,2,1089
2011,01,03,15,3,2276
2011,01,03,15,4,2954
2011,01,03,15,5,2244
2011,01,03,15,6,2145
2011,01,03,15,7,1649
2011,01,03,15,8,2079
2011,01,03,16,1,1435
2011,01,03,16,2,1417
2011,01,03,16,3,2341
2011,01,03,16,4,2954
2011,01,03,16,5,2730
2011,01,03,16,6,2696
2011,01,03,16,7,2043
2011,01,03,16,8,2577
2011,01,03,17,1,1734
2011,01,03,17,2,1768
2011,01,03,17,3,3280
2011,01,03,17,4,4217
2011,01,03,17,5,3438
2011,01,03,17,6,3438
2011,01,03,17,7,2807
2011,01,03,17,8,3339
2011,01,03,18,1,3018
2011,01,03,18,2,2904
2011,01,03,18,3,5808
2011,01,03,18,4,7759
2011,01,03,18,5,6198
2011,01,03,18,6,5206
2011,01,03,18,7,4273
2011,01,03,18,8,6089
2011,01,04,19,1,3521
2011,01,04,19,2,3559
2011,01,04,19,3,6130
2011,01,04,19,4,7293
2011,01,04,19,5,6183
2011,01,04,19,6,6483
2011,01,04,19,7,6204
2011,01,04,19,8,6909
2011,01,04,20,1,1779
2011,01,04,20,2,1797
2011,01,04,20,3,3093
2011,01,04,20,4,3520
2011,01,04,20,5,2976
2011,01,04,20,6,3281
2011,01,04,20,7,3299
2011,01,04,20,8,3551
2011,01,04,21,1,1044
2011,01,04,21,2,1236
2011,01,04,21,3,1402
2011,01,04,21,4,1483
2011,01,04,21,5,1499
2011,01,04,21,6,1440
2011,01,04,21,7,1497
2011,01,04,21,8,1899
2011,01,05,22,1,558
2011,01,05,22,2,467
2011,01,05,22,3,380
2011,01,05,22,4,598
2011,01,05,22,5,798
2011,01,05,22,6,585
2011,01,05,22,7,394
2011,01,05,22,8,424
2011,01,05,23,1,2867
2011,01,05,23,2,2552
2011,01,05,23,3,2393
2011,01,05,23,4,3447
2011,01,05,23,5,3499
2011,01,05,23,6,2915
2011,01,05,23,7,2441
2011,01,05,23,8,3513
2011,01,05,24,1,1870
2011,01,05,24,2,1813
2011,01,05,24,3,1806
2011,01,05,24,4,2020
2011,01,05,24,5,2271
2011,01,05,24,6,1943
2011,01,05,24,7,1758
2011,01,05,24,8,2002
2011,01,05,25,1,2582
2011,01,05,25,2,2541
2011,01,05,25,3,3160
2011,01,05,25,4,3822
2011,01,05,25,5,3626
2011,01,05,25,6,3071
2011,01,05,25,7,2713
2011,01,05,25,8,3782
2011,01,05,26,1,4534
2011,01,05,26,2,4548
2011,01,05,26,3,5064
2011,01,05,26,4,6376
2011,01,05,26,5,6772
2011,01,05,26,6,5665
2011,01,05,26,7,5185
2011,01,05,26,8,7393
2011,01,05,27,1,2697
2011,01,05,27,2,2500
2011,01,05,27,3,3443
2011,01,05,27,4,4681
2011,01,05,27,5,4138
2011,01,05,27,6,3607
2011,01,05,27,7,3316
2011,01,05,27,8,3909
2011,01,06,28,1,1384
2011,01,06,28,2,1177
2011,01,06,28,3,1761
2011,01,06,28,4,2592
2011,01,06,28,5,2217
2011,01,06,28,6,1875
2011,01,06,28,7,1878
2011,01,06,28,8,2306
2011,01,06,29,1,682
2011,01,06,29,2,563
2011,01,06,29,3,823
2011,01,06,29,4,1399
2011,01,06,29,5,1088
2011,01,06,29,6,922
2011,01,06,29,7,843
2011,01,06,29,8,858
2011,01,06,30,1,996
2011,01,06,30,2,1003
2011,01,06,30,3,1702
2011,01,06,30,4,2169
2011,01,06,30,5,1658
2011,01,06,30,6,1713
2011,01,06,30,7,1708
2011,01,06,30,8,1934
2011,01,06,31,1,3800
2011,01,06,31,2,2831
2011,01,06,31,3,7118
2011,01,06,31,4,11457
2011,01,06,31,5,7390
2011,01,06,31,6,5646
2011,01,06,31,7,4623
2011,01,06,31,8,7412
2011,01,06,32,1,2714
2011,01,06,32,2,2436
2011,01,06,32,3,4118
2011,01,06,32,4,5826
2011,01,06,32,5,4814
2011,01,06,32,6,4532
2011,01,06,32,7,4101
2011,01,06,32,8,5299
2011,01,07,33,1,1871
2011,01,07,33,2,1867
2011,01,07,33,3,3053
2011,01,07,33,4,4355
2011,01,07,33,5,3741
2011,01,07,33,6,3308
2011,01,07,33,7,2846
2011,01,07,33,8,4592
2011,01,07,34,1,708
2011,01,07,34,2,656
2011,01,07,34,3,1099
2011,01,07,34,4,1480
2011,01,07,34,5,1322
2011,01,07,34,6,1127
2011,01,07,34,7,1027
2011,01,07,34,8,1352
2011,01,07,35,1,2911
2011,01,07,35,2,2633
2011,01,07,35,3,4143
2011,01,07,35,4,6184
2011,01,07,35,5,5269
2011,01,07,35,6,4439
2011,01,07,35,7,4031
2011,01,07,35,8,5639
2011,01,07,36,1,947
2011,01,07,36,2,824
2011,01,07,36,3,951
2011,01,07,36,4,1400
2011,01,07,36,5,1381
2011,01,07,36,6,1351
2011,01,07,36,7,1282
2011,01,07,36,8,1237
2011,01,07,37,1,2899
2011,01,07,37,2,2627
2011,01,07,37,3,3663
2011,01,07,37,4,5865
2011,01,07,37,5,4811
2011,01,07,37,6,3515
2011,01,07,37,7,3909
2011,01,07,37,8,4400
2011,01,07,38,1,1046
2011,01,07,38,2,952
2011,01,07,38,3,1365
2011,01,07,38,4,2144
2011,01,07,38,5,1824
2011,01,07,38,6,1380
2011,01,07,38,7,1360
2011,01,07,38,8,1597
2011,01,07,39,1,519
2011,01,07,39,2,532
2011,01,07,39,3,718
2011,01,07,39,4,1058
2011,01,07,39,5,1090
2011,01,07,39,6,749
2011,01,07,39,7,781
2011,01,07,39,8,1436
2011,01,07,40,1,432
2011,01,07,40,2,345
2011,01,07,40,3,346
2011,01,07,40,4,783
2011,01,07,40,5,851
2011,01,07,40,6,403
2011,01,07,40,7,413
2011,01,07,40,8,1483
2011,01,07,41,1,443
2011,01,07,41,2,481
2011,01,07,41,3,554
2011,01,07,41,4,767
2011,01,07,41,5,885
2011,01,07,41,6,752
2011,01,07,41,7,770
2011,01,07,41,8,799
2011,01,07,42,1,23
2011,01,07,42,2,28
2011,01,07,42,3,37
2011,01,07,42,4,82
2011,01,07,42,5,74
2011,01,07,42,6,37
2011,01,07,42,7,24
2011,01,07,42,8,57
2011,01,07,43,1,2158
2011,01,07,43,2,1991
2011,01,07,43,3,3284
2011,01,07,43,4,4496
2011,01,07,43,5,4082
2011,01,07,43,6,3265
2011,01,07,43,7,3343
2011,01,07,43,8,4452
2011,01,08,44,1,1978
2011,01,08,44,2,1984
2011,01,08,44,3,2768
2011,01,08,44,4,3965
2011,01,08,44,5,3794
2011,01,08,44,6,3287
2011,01,08,44,7,2967
2011,01,08,44,8,4322
2011,01,08,45,1,1991
2011,01,08,45,2,1697
2011,01,08,45,3,2937
2011,01,08,45,4,4489
2011,01,08,45,5,3654
2011,01,08,45,6,2674
2011,01,08,45,7,2965
2011,01,08,45,8,4320
2011,01,08,46,1,1319
2011,01,08,46,2,1241
2011,01,08,46,3,1763
2011,01,08,46,4,2518
2011,01,08,46,5,2304
2011,01,08,46,6,1551
2011,01,08,46,7,1005
2011,01,08,46,8,3511
2011,01,08,47,1,158
2011,01,08,47,2,216
2011,01,08,47,3,271
2011,01,08,47,4,312
2011,01,08,47,5,349
2011,01,08,47,6,259
2011,01,08,47,7,201
2011,01,08,47,8,423
2011,01,08,48,1,1201
2011,01,08,48,2,1123
2011,01,08,48,3,1420
2011,01,08,48,4,2232
2011,01,08,48,5,2266
2011,01,08,48,6,1707
2011,01,08,48,7,2149
2011,01,08,48,8,2909
2011,01,08,49,1,547
2011,01,08,49,2,589
2011,01,08,49,3,822
2011,01,08,49,4,1006
2011,01,08,49,5,1005
2011,01,08,49,6,1192
2011,01,08,49,7,1001
2011,01,08,49,8,980
2011,01,08,50,1,1623
2011,01,08,50,2,1443
2011,01,08,50,3,2269
2011,01,08,50,4,2945
2011,01,08,50,5,2387
2011,01,08,50,6,1754
2011,01,08,50,7,1607
2011,01,08,50,8,1776
2011,01,08,51,1,1077
2011,01,08,51,2,920
2011,01,08,51,3,1542
2011,01,08,51,4,2194
2011,01,08,51,5,1770
2011,01,08,51,6,1309
2011,01,08,51,7,1348
2011,01,08,51,8,2010
2011,01,08,52,1,2281
2011,01,08,52,2,2013
2011,01,08,52,3,3007
2011,01,08,52,4,4573
2011,01,08,52,5,3788
2011,01,08,52,6,2901
2011,01,08,52,7,3300
2011,01,08,52,8,4350
2011,01,08,53,1,764
2011,01,08,53,2,653
2011,01,08,53,3,924
2011,01,08,53,4,1324
2011,01,08,53,5,1175
2011,01,08,53,6,901
2011,01,08,53,7,572
2011,01,08,53,8,1325
2011,01,08,54,1,253
2011,01,08,54,2,251
2011,01,08,54,3,300
2011,01,08,54,4,325
2011,01,08,54,5,341
2011,01,08,54,6,264
2011,01,08,54,7,189
2011,01,08,54,8,213
2011,01,08,55,1,1179
2011,01,08,55,2,1108
2011,01,08,55,3,1563
2011,01,08,55,4,2214
2011,01,08,55,5,1565
2011,01,08,55,6,972
2011,01,08,55,7,1111
2011,01,08,55,8,1058
2011,01,08,56,1,180
2011,01,08,56,2,120
2011,01,08,56,3,143
2011,01,08,56,4,291
2011,01,08,56,5,175
2011,01,08,56,6,149
2011,01,08,56,7,78
2011,01,08,56,8,172
2011,01,09,57,1,1144
2011,01,09,57,2,1057
2011,01,09,57,3,1524
2011,01,09,57,4,2214
2011,01,09,57,5,1610
2011,01,09,57,6,1018
2011,01,09,57,7,848
2011,01,09,57,8,906
2011,01,09,58,1,289
2011,01,09,58,2,261
2011,01,09,58,3,290
2011,01,09,58,4,444
2011,01,09,58,5,341
2011,01,09,58,6,282
2011,01,09,58,7,180
2011,01,09,58,8,290
2011,01,09,59,1,1633
2011,01,09,59,2,1079
2011,01,09,59,3,1803
2011,01,09,59,4,2977
2011,01,09,59,5,2095
2011,01,09,59,6,1223
2011,01,09,59,7,1215
2011,01,09,59,8,1439
2011,01,09,60,1,5013
2011,01,09,60,2,4280
2011,01,09,60,3,6267
2011,01,09,60,4,9856
2011,01,09,60,5,8158
2011,01,09,60,6,7944
2011,01,09,60,7,6680
2011,01,09,60,8,7016
