Codi_Ciutat,Data_Referencia,Variable,Valor,Codi_Districte,Codi_Barri
NA,2022,Preu_Lloguer,741.0650306748465,NA,59
NA,2022,Preu_Lloguer,821.2315851449276,NA,60
NA,2022,Preu_Lloguer,865.5268377253818,NA,61
NA,2022,Preu_Lloguer,830.647677419355,NA,62
NA,2022,Preu_Lloguer,884.2131779661015,NA,63
NA,2022,Preu_Lloguer,894.079510961214,NA,64
NA,2022,Preu_Lloguer,904.0623156089191,NA,65
NA,2022,Preu_Lloguer,1150.172159624413,NA,66
NA,2022,Preu_Lloguer,1426.2726923076925,NA,67
NA,2022,Preu_Lloguer,1079.906542443064,NA,68
NA,2022,Preu_Lloguer,1247.4966780821921,NA,69
NA,2022,Preu_Lloguer,778.6687301587301,NA,70
NA,2022,Preu_Lloguer,1024.3009767441858,NA,71
NA,2022,Preu_Lloguer,987.5464516129035,NA,72
NA,2022,Preu_Lloguer,931.4165104166665,NA,73
NA,2023,Preu_Lloguer,959.5023487986743,NA,01
NA,2023,Preu_Lloguer,1265.3793811074918,NA,02
NA,2023,Preu_Lloguer,991.0295338983051,NA,03
NA,2023,Preu_Lloguer,1138.0155892648772,NA,04
NA,2023,Preu_Lloguer,1179.5460909090907,NA,05
NA,2023,Preu_Lloguer,1115.1094618834072,NA,06
NA,2023,Preu_Lloguer,1578.6309775429322,NA,07
NA,2023,Preu_Lloguer,1352.586271129141,NA,08
NA,2023,Preu_Lloguer,1177.5860980392156,NA,09
NA,2023,Preu_Lloguer,1134.063853211009,NA,10
NA,2023,Preu_Lloguer,937.2811123986094,NA,11
NA,2023,Preu_Lloguer,1451.0752688172042,NA,12
NA,2023,Preu_Lloguer,885.1381125827816,NA,13
NA,2023,Preu_Lloguer,1047.2004201680672,NA,14
NA,2023,Preu_Lloguer,967.8624078624078,NA,15
NA,2023,Preu_Lloguer,1326.1809818181823,NA,16
NA,2023,Preu_Lloguer,981.5000994035784,NA,17
NA,2023,Preu_Lloguer,1006.7551700680274,NA,18
NA,2023,Preu_Lloguer,1215.762937131631,NA,19
NA,2023,Preu_Lloguer,1190.126909090909,NA,20
NA,2023,Preu_Lloguer,1952.0028272251304,NA,21
NA,2023,Preu_Lloguer,1255.9354838709678,NA,22
NA,2023,Preu_Lloguer,1528.4547089041096,NA,23
NA,2023,Preu_Lloguer,1955.5270220588238,NA,24
NA,2023,Preu_Lloguer,1507.6664433811802,NA,25
NA,2023,Preu_Lloguer,1696.011168741356,NA,26
NA,2023,Preu_Lloguer,1255.3925507900678,NA,27
NA,2023,Preu_Lloguer,1137.6737530266346,NA,28
NA,2023,Preu_Lloguer,922.2271069182389,NA,29
NA,2023,Preu_Lloguer,1090.3646197183095,NA,30
NA,2023,Preu_Lloguer,1125.7668725435158,NA,31
NA,2023,Preu_Lloguer,1138.4418104426784,NA,32
NA,2023,Preu_Lloguer,1028.5513568773235,NA,33
NA,2023,Preu_Lloguer,890.0170056497174,NA,34
NA,2023,Preu_Lloguer,964.501355529132,NA,35
NA,2023,Preu_Lloguer,1057.5112598425196,NA,36
NA,2023,Preu_Lloguer,776.5296223021583,NA,37
NA,2023,Preu_Lloguer,847.1827272727273,NA,38
NA,2023,Preu_Lloguer,822.5969911504426,NA,39
NA,2023,Preu_Lloguer,896.1950833333334,NA,40
NA,2023,Preu_Lloguer,945.8839344262296,NA,41
NA,2023,Preu_Lloguer,829.0822222222222,NA,42
NA,2023,Preu_Lloguer,895.5867813765182,NA,43
NA,2023,Preu_Lloguer,906.8950588235294,NA,44
NA,2023,Preu_Lloguer,836.4906633906633,NA,45
NA,2023,Preu_Lloguer,765.9689818181818,NA,46
NA,2023,Preu_Lloguer,365.56,NA,47
NA,2023,Preu_Lloguer,843.2267857142856,NA,48
NA,2023,Preu_Lloguer,832.4651162790698,NA,49
NA,2023,Preu_Lloguer,734.296425120773,NA,50
NA,2023,Preu_Lloguer,753.3489252336448,NA,51
NA,2023,Preu_Lloguer,784.9111809045227,NA,52
NA,2023,Preu_Lloguer,657.3862765957446,NA,53
NA,2023,Preu_Lloguer,494.68250000000006,NA,54
NA,2023,Preu_Lloguer,611.7125663716813,NA,55
NA,2023,Preu_Lloguer,616.18,NA,56
NA,2023,Preu_Lloguer,714.3222047244094,NA,57
NA,2023,Preu_Lloguer,699.5,NA,58
NA,2023,Preu_Lloguer,724.8874033149172,NA,59
NA,2023,Preu_Lloguer,910.9734604395605,NA,60
NA,2023,Preu_Lloguer,968.2132667876582,NA,61
NA,2023,Preu_Lloguer,924.3830894308942,NA,62
NA,2023,Preu_Lloguer,974.3143523316062,NA,63
NA,2023,Preu_Lloguer,982.4771364653246,NA,64
NA,2023,Preu_Lloguer,1031.80082278481,NA,65
NA,2023,Preu_Lloguer,1238.0689836065576,NA,66
NA,2023,Preu_Lloguer,1495.5472289156626,NA,67
NA,2023,Preu_Lloguer,1172.8342875000003,NA,68
NA,2023,Preu_Lloguer,1325.1844715447157,NA,69
NA,2023,Preu_Lloguer,779.6647663551403,NA,70
NA,2023,Preu_Lloguer,1161.2422591362126,NA,71
NA,2023,Preu_Lloguer,974.2408208955223,NA,72
NA,2023,Preu_Lloguer,1064.2262765957446,NA,73
