Data_Referencia,Codi_Barri,Renda,Var_Renda,Pisos,Perc_Domicilis,Var_Domicilis,Perc_Edat,Var_Edat,Perc_Regio,Var_Regio,Perc_Uni,Var_Uni,Lloguer,Var_Lloguer
2021,51,13382.602276295134,0.15740038997633218,3,0.16666666666666666,0.010960090612299273,0.4291208791208791,0.0024002981669262735,0.02607602890355011,0.0038556423183857304,0.12976266254433028,0.025399959379231896,12.290719020188597,0.21709244428652322
2021,52,15094.952170963365,0.16971548098219547,3,0.12882522556041298,0.0064185865562636085,0.40027137042062416,-0.005229444227525415,0.02243880326382593,0.005481100508684292,0.1348232669869595,0.02195355568230413,11.837312990731522,0.14948636433961204
2021,53,11714.657957559682,0.20099154357262142,0,0.1675178753830439,0.008442892902315119,0.43567639257294427,0.00925498789067003,0.02506631299734748,0.0031664664357628804,0.09843677449311253,0.03021001114439796,11.62498405513846,0.35220168047915573
2021,54,11273.366398882292,0.27841139958365724,0,0.14676113360323886,0.005962907439159032,0.44079636744673417,-0.010757563083430344,0.028670120898100174,0.004722370535255472,0.08678756476683938,0.0130056622146352,8.840572521928573,0.19572431285679512
2021,55,10041.554741885906,0.16966850088728452,0,0.10914454277286136,-0.0030734472652283046,0.44860320043395713,-0.0010302232880474715,0.026241969052574428,0.0024801884229373704,0.07747489239598278,0.01629473069693608,8.926438458921739,0.2805963481931473
2021,56,11620,0.21662653125327191,0,0.1971252566735113,-0.015321095257819162,0.43151693667157587,-0.0030695294938376527,0.036390101892285295,0.015478974185041083,0.08516746411483253,0.03275656264732729,5.9576249088571425,-0.24605241727953905
2021,57,11594.910774249256,0.1731004560896086,4,0.13710585585585586,-2.8544849197023603e-4,0.4581214621510122,-0.012260063953405509,0.03429447265063704,0.006849011707639147,0.10566829951014696,0.015611101019213536,10.306701923563294,0.21123837940179976
2021,58,11464.864426419466,0.20340854635484473,0,0.169,-0.007041666666666668,0.4256469679412901,-0.003098464458222705,0.018773946360153258,-1.690331304935594e-5,0.06379962192816635,0.02584415634112182,8.006762378666666,1.276688645098799
2021,59,15024.891405043747,0.17759505668182596,1,0.13058797621669235,0.006070821024690531,0.43967355341519004,-0.0022074755237166954,0.02846425419240953,0.003811560062480998,0.14477046435809324,0.02143582485966064,10.825398477248443,0.24270064746800743
2021,60,21015.908089644836,0.173191080017061,27,0.1490688428541536,0.0021117197559516465,0.3997943606008853,-0.01157106672198882,0.02180570868553228,0.005613847698582704,0.2725928885337595,0.03890507681948557,11.889053776784785,0.09085588711268044
2021,61,19241.776267463014,0.1540178861708295,22,0.14211409395973154,0.001811718149796332,0.40692685270998524,-0.0016237134475511894,0.027680352107833026,0.002753614121037841,0.2657244913806492,0.04208371661232402,11.981837647193505,0.14173679591354424
2021,62,19563.47107036188,0.18242760844365105,6,0.15818827108331926,0.01769525263822358,0.4186983399319303,0.010161754566076653,0.038445494994438265,0.008044227074259603,0.2823538729605576,0.04776257434486872,11.68448480303846,0.12412654200925213
2021,63,20154.122147772545,0.17654855377017556,16,0.1361725663716814,0.011116336052293202,0.4045635639261137,7.235639261137239e-4,0.039337850743553594,0.009022293350691529,0.28871149319414596,0.04722816246132233,11.884037627933084,0.09976035235137581
2021,64,20731.094803059175,0.1611624715584592,266,0.17408832691955287,0.005388886969335066,0.44867009475085484,0.014613643780354846,0.060881370091896404,0.018405706492768792,0.3354735618826264,0.05417613590434933,12.995535171707012,0.1098299178594598
2021,65,20661.386154780892,0.19237348392085374,48,0.15484831565233576,0.004012948654025267,0.4213564213564214,-0.004761323191395883,0.0544800151543853,0.01405047483788191,0.3027765912003417,0.04983971784090285,12.882361298247163,0.15092070386441578
2021,66,21797.402275471937,0.1933533251499961,98,0.17788089713843774,-0.008285769528228931,0.4640564418737685,-0.0046978220094352485,0.10233862231568215,0.01683473577538487,0.38422005066956205,0.05656970969002084,14.272644336265882,0.11611403336398016
2021,67,33064.0497517807,0.10379014429092608,107,0.15271493212669685,-0.01647626535829888,0.40654003885171597,0.005538623808720444,0.12984349703184025,0.0240617733419312,0.548811013767209,0.022515880329218363,16.762442255041197,0.03415749741026448
2021,68,22929.076147221895,0.23120119446099408,388,0.18922842418523628,0.006586802684011239,0.4515748495930164,-0.018277118152801364,0.10504127358490566,0.025817515511627448,0.37655963778384544,0.06405963778384544,14.330951855513788,0.12052630499890363
2021,69,25889.237478475705,0.16991232126619096,126,0.19703703703703704,-0.018993497314107988,0.42831474133413194,-0.04534958270425693,0.11728671746600926,0.02690704721945049,0.42405410345457867,0.029207964130432917,15.664649052924586,0.1291994357373209
2021,70,12768.496031899655,0.1797010804397145,32,0.13805749438069326,0.01643252534428008,0.4648677945104719,0.028369370397185623,0.05667969203389175,0.01753015144176604,0.1304544222603668,0.027257125665617637,11.344425751119289,0.2933285511812702
2021,71,19473.034393561986,0.16117155376955275,32,0.15029387069689337,-0.004709236823305513,0.43269783483425944,-0.013611558531613666,0.06209040899306386,0.01876964678583877,0.27437704645096844,0.0479706701081245,13.472106813322725,0.1432718901290859
2021,72,18000.649198687006,0.1540210445556194,14,0.13102083136959186,0.006342045798068116,0.391658621355474,-0.003914568826188569,0.03105493738611251,0.0014732951756847856,0.21441040411975212,0.03487663351170389,11.493683450842315,0.15332987965106915
2021,73,16197.182263579007,0.1563748612985157,9,0.11974533403104831,0.012689372960488707,0.3773924077402982,-0.007983646700759461,0.028941974697858506,0.004717821479202716,0.15467196819085488,0.02863774857482146,11.0731280544947,0.21513569446820865
2022,01,11948.444437189866,0.12792238790426996,199,0.25791065611912517,0.020765239576873762,0.5578262383564029,-0.01092718456983044,0.11531047627298521,0.013171461312487656,0.27473322030517605,0.032262757396014724,15.21887184079788,0.09365169762636245
2022,02,17556.07206282629,0.1646472132492476,194,0.3017805509054938,0.01197705407739541,0.6706081834813261,0.06581964580772592,0.1763326697633267,-0.03825053406585213,0.3155895341659148,-0.07290748156929955,15.64870069036388,0.10265133194133996
