Data_Referencia,Codi_Barri,Punt_Renda,Punt_Pisos,Punt_Domicilis,Punt_Edat,Punt_Regio,Punt_Uni,Punt_Lloguer,Punt_Gentrificacio
2021,23,0.7648183037724591,0.04513888888888889,0.12796658080469936,0.1122982071616697,0.5642571058191939,0.54313228280259,0.45288203009089695,0.3729276284771997
2021,24,0.35656985664352414,0.059027777777777776,0.2557612425619607,0.021262409666914946,0.47893757119766733,0.5647846628976588,0.47438709409745333,0.31581865926327957
2021,25,0.6056993719309063,0.05555555555555555,0.1548104178424829,0.13909770202063032,0.48763654854070393,0.7201875925229493,0.601508740146115,0.3949279897941919
2021,26,0.5124589366356959,0.4201388888888889,0.39323502357070056,0.2282169356662621,0.4606869032267275,0.6669206903327201,0.5389734558561108,0.46009011916815795
2021,27,0.5240687866748557,0.2673611111111111,0.19908267433437146,0.28245167187512454,0.4520729481513923,0.6934338571812191,0.4819915084700357,0.41435179397115857
2021,28,0.2182105632796193,0.06944444444444445,0.4398659247790682,0.3684877354504237,0.3896233680755941,0.6234217488490662,0.5733241234361143,0.38319684404490434
2021,29,0.5840309558315662,0.034722222222222224,0.6907753989544537,0.3794215349778165,0.28313504417968444,0.5972506724430507,0.641671196756626,0.4587152893379171
2021,30,0.6110585752841073,0.0625,0.3914243633596939,0.3579972414886335,0.5469377562210469,0.6274067121940563,0.37507380803700835,0.4246283509406495
2021,31,1,1,0.5245795162383657,0.5623397427497236,0.9151124275501092,1,0.4924322761645686,0.7849234232432525
2021,32,0.4547455755269206,0.3836805555555556,0.32077978963769566,0.5322093144176983,0.5301866099640474,0.7727355933697168,0.6145107902366767,0.5155497469583301
2021,33,0.4166037055977767,0.13194444444444445,0.27318531545274705,0.4271181695874648,0.24097107485227576,0.7690822548278091,0.5633002030473688,0.4031721668299838
2021,34,0.6910642400385403,0.034722222222222224,0.6660141467207233,0.6532931814839945,0.4918672259609581,0.766168060401872,0.5160902067306045,0.5456027547941307
2021,35,0.3447279117642091,0.12152777777777778,0.5622192971079668,0.4178020124370964,0.2886376648475602,0.666466155606135,0.6324441007698026,0.433403560044364
2021,36,0.3360305822099245,0.006944444444444444,0.5448066158492966,0.19996431508846402,0.3248055208839562,0.7756362637422408,0.30244348662229387,0.3558044612629458
2021,37,0.380780552051712,0.05381944444444445,0.3440300185588525,0.39747127704196805,0.23109770284513745,0.3592862924667756,0.7646776905023448,0.36159471113017644
2021,38,0.2799115126617921,0.012152777777777778,0.7732248768241573,0.37743821593661714,0.2842780429071119,0.4485075809533105,0.7766209105640943,0.4217334168035516
2021,39,0,0.005208333333333333,0.5239606543811364,0.46162780466030984,0.3650529136496615,0.3688970253677714,0.6301443359137463,0.336413009615137
2021,40,0.2913836332684411,0,0.6131905238148954,0.5724685918827335,0.26568346690220507,0.9142637332948179,0.4268689594279038,0.4405512726558567
2021,41,0.5863974226747605,0.001736111111111111,0.22695676061881775,0.27666955891135064,0.06305818696371376,0.28827121793693444,0.6249340452789169,0.2954319004993722
2021,42,0.5114102252142355,0,0.2128003077419,0.3333333333333333,0.32928944473895516,0.19892641422541937,0.19276965962889742,0.25407562641182013
2021,43,0.5580245667172543,0.010416666666666666,0.5563643371560681,0.4436213222901069,0.023396620973544665,0.41780437481372185,0.5802052364504089,0.36997616072396733
2021,44,0.37524190580326683,0.015625,0.422225123447466,0.23242203046945017,0.10273658836893129,0.34082021799907114,0.48979142925599173,0.2826946136205967
2021,45,0.1919618374289874,0.017361111111111112,0.6227451211775091,0.7786231992128724,0.17473850591370324,0.16193672125277012,0.5940686874555426,0.363062169078928
2021,46,0.20459856148065692,0,0.7248302426318998,0.504585719572069,0.19119609592035064,0.4180229575128151,0.7181640995706662,0.3944853823840654
2021,47,0.44450279258575637,0,0.851416872622489,0.08057473643467286,0,0,1,0.3394992002347026
2021,48,0.38832582507256336,0.001736111111111111,0.3114863793139039,0.15750599991432673,0,0.10848053399345149,0.3871245331016522,0.19352276892957268
2021,49,0.42126689906467196,0.001736111111111111,0.14401738664035613,0,0.051727675232527054,0.12731814605057953,0.5269589954169501,0.181860744788028
2021,50,0.2100042829132972,0.003472222222222222,0.3668491703624171,0.2929097965005125,0.053088490194702145,0.06687606674802317,0.7746239164915785,0.25254627791896467
2021,51,0.2646347215195281,0.005208333333333333,0.6325487403648069,0.41714673460716417,0.10198847303473485,0.14247888454315358,0.8486020431941904,0.34465827579955877
2021,52,0.40805435742025115,0.005208333333333333,0.41726780633942245,0.25492124586561093,0.13307841621699487,0.08420410152062131,0.6357446854347039,0.27692556373299115
2021,53,0.6429286104505421,0,0.5730952251250873,0.5299253522333844,0.08105579346739125,0.20352873459340046,0.9822526521974789,0.43039805258104064
2021,54,0.8047526472330286,0,0.4552824177708959,0.24196627302754387,0.13233623125864274,0,0.5857254623870418,0.3171518616681647
2021,55,0.3494560781428888,0,0.15186567840876505,0.39946097071746656,0.06683598323756582,0,0.8183788338261648,0.25514250633326446
2021,56,0.7870411747932804,0,0.16016903682817965,0.34013869427726157,0.43463280440336494,0.2411588378447063,0,0.28044864973525613
2021,57,0.3814372416883803,0.006944444444444444,0.2754216018404149,0.2491896330458242,0.20454924770930857,0.014600280748127479,0.7120718849365556,0.2634591906304365
2021,58,0.6638674991893068,0,0.19706866295509495,0.32971571238923825,0,0.1157929641534931,0.8183788338261648,0.3035462389304711
2021,59,0.4803086949213071,0.001736111111111111,0.41356676759871025,0.36680543383626296,0.1080995926954706,0.0831297394182276,0.8298157900171733,0.3262088756568947
2021,60,0.5395416262249952,0.046875,0.3670794038501853,0.16009767752199774,0.13459674934409785,0.5068118794050553,0.47816738542049003,0.31902424596668877
2021,61,0.3311797339214719,0.03819444444444445,0.34063784895415666,0.31970585366528104,0.07829299772501483,0.5587191707609998,0.623277880425097,0.3271439899852094
2021,62,0.60130400453636,0.010416666666666666,0.7597545994089966,0.514461390184799,0.24814147314848384,0.675614347355653,0.5569469442768173,0.4809484893682538
2021,63,0.556404959372008,0.027777777777777776,0.552735721030661,0.3504794172992444,0.27620672379935873,0.6712367338488466,0.5022719166530111,0.41958760711155824
2021,64,0.42268438691627735,0.4618055555555556,0.5161533747614505,0.6314874760654711,0.5848924318129259,0.8363385566738193,0.5973724627775661,0.5786763206518666
2021,65,0.712361934689109,0.08333333333333333,0.4296016319196756,0.29775969402609664,0.45254663095734043,0.7303585971359807,0.7031388874751078,0.48701438707666334
2021,66,0.7405062965921438,0.1701388888888889,0.19089142749136037,0.3714008609498547,0.6700877712711416,0.9204990398719372,0.6921532877903642,0.5365253675508129
2021,67,0.2672974478674223,0.1857638888888889,0.03834716894069368,0.4252253928711508,0.9409795293537226,0.4289884873540811,0.5520238354203519,0.40551796438518734
2021,68,0.9940333514348646,0.6736111111111112,0.5870888153742646,0.14884370330941385,0.911161308420843,0.9881693583692661,0.7077891427728851,0.7158138272560927
2021,69,0.5905532598554608,0.21875,0.15992704172885716,0.10924173028292078,0.9618606251860089,0.45755602895976755,0.812555202345495,0.4729205554797872
2021,70,0.4621685490085908,0.05555555555555555,0.6884002524195528,0.8381425452095149,0.5494330449042371,0.17673939531478286,0.965215267089049,0.533664944214469
2021,71,0.40171278621448664,0.05555555555555555,0.2030089734626944,0.1858688758929139,0.5979992975648871,0.6727201946481938,0.7179850754577136,0.40497867982806357
2021,72,0.31043634556710453,0.024305555555555556,0.4214117581536164,0.25974981307048817,0.05535252254295393,0.38511276898436964,0.6254131326037521,0.29739741378254864
2021,73,0.3021859850625542,0.015625,0.546286809055302,0.17513850686447313,0.13304402005029486,0.2220235960796621,0.7692978474283707,0.309085966362951
2022,01,0.2569251425115778,0.3592057761732852,0.9306412550644823,0.48604408141083444,0.6722163842478928,0.47728767766256747,0.6469423080351465,0.5470375178722552
2022,02,0.7216127082404349,0.35018050541516244,0.7264932162619901,1,0.3333333333333333,0.1777188667085198,0.6992678098724437,0.5726580628331264
2022,03,0.5900133647261546,0.11552346570397112,1,1,0.7317864740260736,0.6880278019618903,0.29947482616842697,0.6321179903695023
2022,04,0.37017320455856434,0.2870036101083033,0.9347804208504877,0.8523299462002449,1,0.8276595796949872,0.4612947343024567,0.6761773565307206
2022,05,0.4454425490043017,0.592057761732852,0.14534585212413462,0.8747673857598812,0.6597149306220305,0.6890461531366245,0.6090652871545369,0.5736342742191944
2022,06,0.37238491706753046,1,0.5107486412121366,0.7247152067441947,0.5964639918209265,0.9082581994966265,0.8228360657198758,0.7050581460087557
2022,07,0.21908246209335863,1,0.3999217018131347,0.8683178947325897,1,0.9562996967773373,0.6783736056041865,0.7317136230029438
2022,08,0.4887799252440795,1,0.5538403395582638,0.8075408168735659,0.8388661835041238,0.9470738556259417,0.6892080253888434,0.7607584494564026
2022,09,0.5377181003419547,0.9386281588447654,0.5222479335099742,0.5976078579308508,0.43891162443502807,0.9581156517421386,0.6622631049308986,0.6650703473908015
2022,10,0.43051717858056776,1,0.41540267001000175,0.6908374264975237,0.5819636805390457,0.968539148107172,0.6432638829052287,0.6757891409485056
2022,11,0.6929922134810969,0.8790613718411552,0.780241847284062,0.638244019427719,0.928995934221768,0.8918404568673433,0.7076805006744529,0.7884366205425138
2022,12,0.8469621208487284,0.005415162454873646,0.9864580824205743,0.4763631027060192,0.42758449827033324,0.7391253114247276,0.6019758599640527,0.5834120197270442
2022,13,0.5167313170725262,0.010830324909747292,0.3736858070268404,0.10473569247912559,0.14957396591513178,0.3839657108272764,0.16834108726009958,0.2439805579272496
2022,14,0.324199929173675,0.13176895306859207,0.25604509068577364,0.3520024480511457,0.12098369236952684,0.345218312562639,0.5368936687357215,0.2953017278067248
2022,15,0.4485409800223496,0.3140794223826715,0.6874194707433845,0.63574304178859,0.6967288392555393,0.8115024662855109,0.6231128980726087,0.602446731221522
2022,16,0.6027930691489514,0.05415162454873646,0.3856525601486427,0.5052140648554385,0.19602894936364346,0.8707854749690462,0.6446840571518495,0.4656156857409012
2022,17,0.5604090219701492,0.17509025270758122,0.34116761342087715,0.4969303083178573,0.26940001352905085,0.6758614499055017,0.6184075804127408,0.4481808914662512
2022,18,0.4853782065991368,0.43862815884476536,0.4932564073119866,0.774923329704784,0.37765096019203154,0.5159536975334478,0.5325854997311488,0.5169108942739001
2022,19,0.3933788134874583,0.3628158844765343,0.17436891912965224,0.25815606029834975,0.29290765083927006,0.7028219977461118,0.6082774083951238,0.3989609620532143
2022,20,0.3153019431206602,0.07942238267148015,0.24836001097492566,0.22387042529375628,0.32966162800089266,0.6241020729160314,0.6615635596169727,0.35461171751353127
2022,21,0.35803420103603184,0.019855595667870037,0,0.20356285884013714,0.23193304519598926,0.5901559136338711,0.19011894213548983,0.2276657937870556
2022,22,0.9077136597876184,0.005415162454873646,0.083717562803707,0.03980888232187762,0.6158087533836556,0.5801591700223838,0.09711866384225538,0.3328202649451959
